coord_lat,coord_lon,temp,feels_like,temp_min,temp_max,humidity,wind_speed,wind_deg,clouds_all,rain_1h
36,140,300.19,304,299.82,301.45,90,4.86,169,87,0.71
36,140,303.7,307.53,302.69,303.71,62,7.29,186,100,
36,140,303.65,307.65,302.14,305.34,63,7.37,187,100,0.19
36,140,301.73,307.33,301.03,302.56,83,4.51,170,96,11.53
36,140,299.51,299.51,298.81,300.34,93,3.24,170,99,
36,140,304.23,308.95,304.23,306.58,63,5.49,187,100,
36,140,301.48,303.1,301.48,303.12,60,6.38,194,100,6.31
36,140,299.82,302.4,299.82,302.01,83,5.1,173,76,2.73
36,140,300.37,303.49,300.37,302.01,81,5.43,180,95,
36,140,307.59,313.65,305.9,307.59,53,7.65,190,87,
36,140,304.82,309.47,304.82,304.82,60,7.89,189,7,
36,140,302.04,306.57,302.04,304.23,75,4.18,191,99,
36,140,300.93,306.7,300.93,302.01,93,1.04,55,69,
36,140,300.37,302.67,300.37,300.9,73,3.79,75,89,
36,140,302.59,305.86,302.59,304.23,65,5.03,90,53,
36,140,298.71,299.31,298.71,298.71,76,3.85,55,94,
36,140,297.59,298.15,297.59,299.23,79,3.11,35,97,
36,140,300.34,301.32,300.34,300.34,58,4.59,42,67,
36,140,301.25,303.35,301.25,303.15,65,5.14,40,75,
36,140,298.15,298.82,298.15,298.15,81,3.51,54,0,
36,140,297.59,298.15,297.59,299.79,79,1.5,15,0,
36,140,302.01,303.25,302.01,302.01,55,1.74,62,16,
36,140,305.93,310.47,305.93,305.93,55,3.8,107,31,
36,140,300.93,304.57,300.93,303.12,79,1.96,141,100,
36,140,299.26,299.26,299.26,301.45,85,1.49,171,88,
36,140,303.68,305.37,303.68,303.68,52,0.37,84,55,
36,140,308.15,310.67,308.15,308.15,41,1.97,60,47,
36,140,302.04,305.29,302.04,305.34,68,1.77,161,15,
36,140,300.37,303.07,300.37,303.12,77,1.53,101,79,
36,140,304.79,306.64,304.79,304.79,49,1.43,97,93,
36,140,306.48,306.61,306.48,306.48,36,4.51,177,86,
36,140,301.48,304.77,301.48,304.79,72,3.02,169,15,
36,140,300.93,304.85,300.93,303.68,81,2.32,139,23,
36,140,305.34,307.62,305.34,305.34,49,2.55,77,13,
36,140,307.59,309.63,307.59,309.23,41,3.91,97,28,
36,140,302.04,307.38,302.04,304.23,79,3.27,94,100,
36,140,300.93,305.58,300.93,302.56,86,2.75,67,92,
36,140,304.79,307.81,304.79,304.79,54,3.28,89,65,
36,140,305.93,310.47,305.93,305.93,55,4.97,83,80,
36,140,301.48,306.99,301.48,303.68,85,3.26,80,88,
36,140,299.82,302.88,299.82,301.45,89,1.12,92,56,
36,140,305.28,308,305.28,305.34,51,2.15,158,47,
36,140,307.59,311.82,307.59,307.59,48,3.71,156,59,
36,140,303.09,309.03,302.14,304.79,74,3.49,176,0,
36,140,301.98,307.84,301.48,303.68,82,1.98,162,4,
36,140,306.45,309.75,306.45,307.14,49,1.77,190,18,
36,140,307.04,310.98,306.58,307.04,49,4.72,174,42,
36,140,302.59,307.96,302.14,302.59,75,3.58,178,7,
36,140,301.98,307.63,301.48,303.68,81,3.18,172,27,
36,140,305.55,308.26,305.28,308.25,50,1.71,177,29,
36,140,307.59,313.65,307.14,307.59,53,4.58,176,73,
36,140,302.04,306.57,302.04,302.14,75,4.65,183,45,5.62
36,140,301.85,306.68,301.48,303.12,78,3.92,185,36,
36,140,305.9,311.03,305.9,307.69,57,4.1,186,88,
36,140,304.82,307.87,304.82,305.47,54,6.73,185,1,
36,140,302.04,305.46,302.04,302.14,69,4.82,175,7,6.48
36,140,301.85,305.58,301.48,303.12,72,3.23,190,16,
36,140,306.45,310.99,306.45,306.45,53,2.92,188,97,
36,140,304.82,307.15,304.82,305.47,51,6.65,180,70,
36,140,301.48,305.58,301.48,301.58,77,6.31,183,3,
36,140,301.85,306.3,301.48,303.12,76,5.67,199,2,
36,140,306.45,310.36,306.45,307.14,51,6.42,193,70,
36,140,304.82,306.92,304.82,304.92,50,7.67,184,70,
36,140,303.09,308.53,302.59,304.79,72,4.02,167,100,3.16
36,140,301.6,307.94,301.48,302.01,88,2.07,19,96,
36,140,304.13,307.95,303.25,304.26,60,6.28,64,61,
36,140,303.71,309.32,302.14,303.71,69,5.66,66,83,
36,140,298.71,299.23,297.69,298.71,73,3.45,67,100,
36,140,297.23,297.68,296.28,298.71,76,1.55,111,100,
36,140,302.56,303.93,302.56,302.56,54,2,214,0,
36,140,305.37,307.2,304.92,305.37,47,4.59,182,1,
36,140,302.04,307.38,302.04,302.14,79,3.98,167,9,
36,140,303.83,310.83,302.14,304.23,89,1.25,81,26,
36,140,307.56,313.19,307.56,307.56,52,0.58,48,14,
36,140,306.3,310.66,305.47,307.56,53,4.78,106,100,9.99
36,140,301.43,307.22,300.47,303.12,87,2.99,112,100,
36,140,301.6,307.74,300.47,302.01,87,0.57,28,29,
36,140,304.23,311.23,304.23,304.23,81,2.12,63,100,2.49
36,140,302,305.73,302,302,71,2.6,121,100,
36,140,303.71,310.71,302.69,303.71,80,1.63,121,100,
36,140,301.3,306.65,300.93,302.56,86,1.69,168,93,
36,140,303.68,305.19,303.68,304.36,51,1.37,258,35,
36,140,307.59,309.08,307.59,307.69,39,3.32,177,99,
36,140,304.26,310.74,304.26,304.36,69,3.29,79,100,
36,140,302.96,309.71,302.59,304.23,78,0.63,61,65,
36,140,306.45,313.45,306.45,306.45,73,5.45,63,100,
36,140,305.46,312.46,304.79,305.93,67,6.89,61,100,
36,140,297.59,298.26,297.59,297.69,83,5.35,69,100,2.99
36,140,296.98,297.59,296.48,298.68,83,5.08,71,100,
36,140,300.8,304.13,300.34,301.03,78,3.39,251,100,2.73
36,140,300.24,301.5,298.81,300.37,62,2.03,291,100,5.96
36,140,298.52,299.31,297.14,299.79,84,4.2,84,100,
36,140,296.43,297.11,295.47,298.12,88,4.52,60,100,0.29
36,140,298.12,298.55,298.12,298.12,72,4.5,56,100,
36,140,299.26,299.26,298.81,299.26,60,5.56,60,100,
36,140,294.26,294.1,293.81,294.26,64,4.64,37,93,
36,140,291.48,291.14,291.48,291.58,68,3.8,15,13,
36,140,297.56,297.26,297.56,297.56,46,5.21,40,93,
36,140,298.15,297.91,297.14,298.15,46,5.66,66,85,
36,140,293.71,293.52,293.25,293.71,65,4.39,37,100,
36,140,292.54,292.26,291.03,294.23,66,3.68,360,69,
36,140,296.45,296.59,296.03,296.45,67,3.92,358,100,1.03
36,140,295.69,296.11,294.92,297.01,81,3.64,358,100,0.16
36,140,294.63,295.03,293.81,295.9,84,4.86,344,100,
36,140,294.51,294.87,293.81,295.34,83,4.04,342,100,
36,140,299.79,299.79,299.79,299.79,64,1.55,29,57,
36,140,303.4,306.68,302.14,304.23,61,3.41,98,97,
36,140,297.04,297.55,297.04,297.14,79,3.03,102,100,
36,140,295.75,296.36,295.28,296.48,88,1.69,67,100,
36,140,298.11,298.83,297.28,298.25,83,3.09,70,75,
36,140,298.96,300.02,297.69,299.79,93,1.98,54,100,2.84
36,140,298.27,299.21,296.58,298.68,91,2.43,337,100,
36,140,297.29,298.19,296.03,298.12,93,1.72,9,100,
36,140,300.9,302.66,300.9,301.03,64,3.52,37,100,
36,140,300.87,302.19,299.36,302.56,60,4.61,94,100,1.16
36,140,297.41,297.82,296.58,298.68,74,2.78,68,100,1.54
36,140,296.85,297.31,295.47,298.12,78,3.95,56,100,1.98
36,140,298.81,299.18,298.81,298.81,67,4.1,56,100,
36,140,298.71,298.99,297.69,298.71,64,5.05,73,100,
36,140,296.43,296.62,295.47,298.12,69,4.06,55,100,
36,140,295.62,295.67,294.36,296.45,67,3.28,41,100,
36,140,299.13,299.13,298.25,299.26,59,2.56,78,100,
36,140,301.05,301.76,298.81,301.45,53,4.48,85,100,
36,140,296.98,297.22,295.47,298.68,69,2.06,63,100,
36,140,295.19,295.17,293.81,296.45,66,2.41,10,100,
36,140,293.24,293.79,293.24,293.24,95,3.71,6,100,
36,140,296.5,297.11,296.5,296.5,85,3.36,6,100,
36,140,299.08,299.79,298.25,300.34,79,2.13,203,23,
36,140,298.52,299.59,297.69,299.79,95,1.72,121,89,
36,140,301.45,301.66,301.45,301.45,47,3.42,200,100,
36,140,302.42,303.57,302.42,302.42,53,6.13,185,20,
36,140,301.3,304.84,299.92,302.56,75,1.55,119,97,
36,140,300.34,303.21,297.69,300.34,79,4.32,63,38,
36,140,297.15,297.64,296.28,297.59,78,3.6,60,75,
36,140,298.21,298.57,297.14,299.23,69,6.69,90,75,
36,140,294.71,295.11,294.28,295.37,84,5.57,94,100,
36,140,298.02,298.78,297.56,298.25,85,5.4,195,99,
36,140,302.26,306.91,301.45,302.69,74,7.2,190,75,
36,140,302.41,304.31,301.03,303.68,58,7.07,188,15,
36,140,299.94,301.88,298.25,300.34,73,2.71,305,100,0.37
36,140,298.27,299,297.69,298.68,83,1.73,347,100,1.15
36,140,296.48,297.14,296.03,297.56,87,3.62,43,100,2.66
36,140,294.76,295.25,294.26,296.45,87,3.54,38,100,3.65
36,140,294.21,294.59,293.25,295.9,85,2.09,49,100,
36,140,293.96,294.24,293.25,294.79,82,1.84,11,100,
36,140,297.89,298.48,297.01,298.15,79,1.99,3,100,
36,140,297.58,298.17,296.58,297.59,80,2.62,30,100,
36,140,296.3,296.94,295.47,297.56,87,1.22,78,100,
36,140,295.74,296.35,293.81,297.01,88,1.3,115,100,
36,140,300.28,301.88,300.28,300.28,66,5.21,198,90,
36,140,300.94,302.83,300.94,300.94,65,6.33,184,100,
36,140,298.67,299.11,298.67,298.67,70,3.02,312,90,0.24
36,140,297.04,297.57,296.03,297.04,80,5.47,73,94,
36,140,292.62,292.89,292.28,293.15,87,3.98,53,100,0.24
36,140,290.75,290.86,290.28,291.48,88,3.87,61,100,
36,140,288.88,288.78,288.28,289.92,87,3.22,5,100,2.99
36,140,288.66,288.62,288.28,289.36,90,3.73,354,100,4.86
36,140,289.64,289.8,289.28,290.9,94,3.91,2,100,3.26
36,140,291.73,291.92,291.03,292.56,87,3.02,6,100,0.19
36,140,290.87,290.94,290.37,292.56,86,2.63,356,9,
36,140,289.08,288.84,288.71,290.34,81,4.21,12,1,
36,140,293.58,293.22,292.69,293.71,59,5.38,37,100,0.56
36,140,295.9,296.06,295.47,295.9,70,5.02,39,100,
36,140,290.37,290,290.37,290.47,71,2.78,345,6,
36,140,288.15,287.74,288.15,288.25,78,2.19,342,3,
36,140,294.23,293.7,294.23,294.23,50,1.08,69,73,
36,140,299.26,299.26,297.69,299.26,49,3.77,98,18,
36,140,293.65,293.74,292.14,295.34,76,2.47,87,96,
36,140,291.98,292.03,290.47,293.68,81,1.76,39,22,
36,140,295.9,295.75,295.9,295.9,58,1.95,62,6,
36,140,298.71,298.73,298.71,299.36,54,5.2,86,23,
36,140,293.15,293.16,293.15,293.25,75,2.05,57,0,
36,140,291.98,292.03,291.03,293.68,81,1.5,19,2,
36,140,296.45,296.19,296.45,296.45,52,2.34,36,0,
36,140,299.26,299.26,298.81,299.26,45,5.09,89,0,
36,140,293.71,293.31,293.25,293.71,57,2.89,50,4,
36,140,291.43,291.09,290.47,293.12,68,2.27,3,0,
36,140,295.9,295.59,295.9,295.9,52,2.78,56,41,
36,140,298.81,299,298.81,298.81,60,5.02,84,35,
36,140,293.71,293.65,293.25,293.71,70,3.64,69,100,
36,140,293.09,293.1,292.14,294.79,75,1.9,62,30,
36,140,297.56,297.15,297.56,297.56,42,2.08,154,3,
36,140,300.37,300.52,300.37,300.47,46,4.51,184,6,
36,140,296.48,296.57,295.47,296.48,65,2.64,167,100,
36,140,295.32,295.52,293.81,297.01,74,2.74,198,100,
36,140,298.68,298.62,298.68,298.81,51,1.18,237,100,
36,140,300.67,300.93,299.36,300.93,48,1.32,80,100,
36,140,297.84,298.09,296.03,298.68,66,2.31,50,100,2.73
36,140,296.18,296.42,295.47,297.01,72,3.31,57,100,
36,140,298.58,298.9,297.14,298.71,66,2.98,50,100,
36,140,299.76,299.76,298.81,301.45,64,4.55,85,19,
36,140,295.87,296.29,294.92,297.56,80,3.37,56,100,
36,140,295.07,295.51,294.36,295.9,84,3.1,35,100,
36,140,295.28,296,295.25,297.69,94,4.63,30,75,
36,140,297.12,297.87,296.28,298.25,88,2.06,70,75,
36,140,296.6,297.4,295.47,297.01,92,1.16,163,38,
36,140,294.71,295.35,294.28,295.37,93,1.91,179,100,
36,140,298.68,299.04,298.68,298.68,67,4.68,205,100,
36,140,302.96,303.63,302.14,304.23,48,1.75,288,84,3.39
36,140,297.71,298.23,296.58,298.12,77,4.56,284,100,2.73
36,140,294.08,293.85,293.25,295.34,62,2.49,18,100,
36,140,289.4,288.15,289.4,289.4,41,5.28,48,99,
36,140,292.59,291.48,292.14,292.59,34,5.89,61,39,
36,140,288.15,287.09,287.69,288.15,53,3.88,49,0,
36,140,284.82,283.53,284.82,284.92,57,3.34,4,1,
36,140,289.79,288.82,289.79,289.79,50,2.46,41,100,
36,140,294.26,293.86,293.81,294.26,55,2.96,45,23,
36,140,291.98,291.75,291.03,293.68,70,2.72,49,100,
36,140,289.63,289.08,288.81,290.9,67,2.35,345,12,
36,140,293.68,293.22,293.68,296.03,55,2.13,32,100,
36,140,299.26,299.26,298.25,299.26,60,1.82,82,100,
36,140,295.87,296.13,294.92,297.56,74,1.06,102,100,
36,140,294.08,294.27,293.25,295.34,78,1.26,148,99,
36,140,297.33,297.84,297.01,298.15,78,1.03,70,75,3.65
36,140,297.29,298.06,297.25,297.69,88,1.03,0,75,
36,140,298.23,298.96,298.15,298.28,83,3.55,214,64,
36,140,296.05,296.3,294.92,296.45,73,2.46,315,79,
36,140,297.41,297.67,297.28,298.81,68,3.04,74,100,
36,140,297.96,298.01,297.59,299.23,58,4.34,74,100,
36,140,295.93,296.35,294.92,297.56,80,2.93,20,100,
36,140,295.62,296.14,294.36,296.45,85,2.72,37,100,3.65
36,140,294.51,294.58,293.81,295.34,72,4.23,57,100,0.36
36,140,295.74,295.73,294.92,297.01,64,4.21,81,100,
36,140,294.08,293.87,292.69,295.34,63,3.21,56,100,
36,140,291.85,291.68,291.48,293.12,73,2.09,35,100,
36,140,294.98,294.86,293.68,295.37,63,2.93,55,100,
36,140,294.94,294.85,294.36,295.34,64,3.78,80,100,0.63
36,140,293.52,293.57,292.69,294.79,75,2.04,75,97,
36,140,291.43,291.14,290.93,293.12,70,2.67,66,83,
36,140,295.34,295.08,295.34,295.34,56,1.9,150,87,
36,140,297.71,298.18,297.14,298.12,75,3.18,155,97,0.47
36,140,293.55,293.87,293.25,293.8,85,1.75,172,100,1.78
36,140,293.4,293.78,292.69,294.23,88,1.66,276,100,4.21
36,140,294.81,295.07,293.81,294.82,78,1.88,62,100,
36,140,294.92,295.48,294.92,294.92,89,1.94,128,100,
36,140,293.09,293.07,292.59,294.79,74,3.63,92,100,
36,140,291.43,291.01,290.93,293.12,65,4.48,63,100,0.17
36,140,291.3,290.66,290.93,292.56,57,4.4,57,100,
36,140,290.21,289.72,289.82,290.25,67,4.63,40,75,4.87
36,140,286.85,286.55,286.48,288.12,87,3.76,344,100,3.16
36,140,286.74,286.64,286.28,288.12,95,4.93,351,100,2.37
36,140,290.21,290.43,289.82,290.34,94,2.57,300,75,
36,140,292.31,292.34,292.31,292.31,79,0.72,55,100,
36,140,289.82,288.93,289.82,289.92,53,3.57,353,99,
36,140,287.59,286.73,287.59,287.69,63,0.52,15,1,
36,140,292.56,291.65,292.56,292.56,42,1.74,181,100,
36,140,295.32,294.61,294.36,297.01,39,2.24,141,100,
36,140,290.37,289.74,288.81,290.37,61,2.2,156,100,
36,140,289.52,289.09,289.52,289.52,72,0.7,100,100,
36,140,292.01,291.41,292.01,292.01,56,1.74,176,90,
36,140,296.22,296.23,294.92,296.48,63,2.64,174,100,3.72
36,140,292.84,292.74,291.58,293.68,72,1.7,314,100,3.35
36,140,289.49,289.53,289.28,289.82,90,1.85,312,100,2.73
36,140,290.38,290.59,289.92,290.9,93,2.54,331,100,3.5
36,140,291.48,291.88,291.03,291.48,96,2.44,32,100,0.37
36,140,290.07,290.06,289.82,290.9,86,4.2,7,100,0.13
36,140,290.19,290.12,289.82,291.45,83,0.79,38,100,
36,140,293.12,292.3,293.12,293.12,43,3.08,26,1,
36,140,296.48,295.86,296.03,296.48,38,2.78,67,0,
36,140,289.82,289.03,288.81,289.82,57,2.19,80,0,
36,140,287.04,286.16,287.04,289.23,64,1.15,67,0,
36,140,296.03,295.65,296.03,296.03,49,5.08,195,23,
36,140,296.43,296.07,295.47,298.12,48,5.55,189,0,
36,140,292.96,292.56,291.58,294.23,60,3.27,233,0,
36,140,290.9,290.45,290.9,290.9,66,2.32,331,0,
36,140,293.81,293.42,293.81,293.81,57,4.58,59,100,
36,140,293.52,293.21,292.69,294.79,61,5.3,65,100,
36,140,290.74,290.3,289.92,292.01,67,4.64,35,100,
36,140,288.52,287.89,287.69,289.79,68,2.98,31,100,
36,140,289.82,289.4,289.82,289.82,71,3.47,358,100,
36,140,289.82,289.37,289.36,289.82,70,2.64,75,71,
36,140,288.09,287.44,287.14,289.79,69,1.42,31,99,
36,140,285.87,284.92,284.92,287.56,66,2.19,298,81,
36,140,290.25,288.83,288.68,290.25,31,5.14,320,20,
36,140,290.93,289.44,290.47,290.93,26,3.47,338,0,
36,140,285.74,284.2,285.37,287.01,44,1.45,84,96,
36,140,282.59,282.59,282.59,282.69,53,0.86,23,39,
36,140,287.56,286.1,287.56,287.56,40,2.08,79,16,
36,140,289.82,288.48,289.36,289.82,36,2.12,95,1,
36,140,284.82,283.5,284.36,284.82,56,1.7,76,0,
36,140,284.23,282.86,284.23,284.23,56,1.92,360,0,
36,140,287.01,285.6,287.01,287.01,44,1.78,47,5,
36,140,290.37,289.19,290.37,290.47,40,3.74,80,3,
36,140,288.15,287.32,287.69,288.15,62,1.92,25,0,
36,140,286.05,285.01,285.47,286.45,62,2.99,345,32,
36,140,289.13,288.59,288.25,289.26,69,3.52,346,100,
36,140,291.45,291.16,291.03,291.45,70,1.49,35,98,
36,140,289.38,289.17,288.25,289.79,81,2.46,312,100,
36,140,287.96,287.72,287.59,289.23,85,2.23,331,100,1.06
36,140,290.92,290.74,289.92,290.93,76,2.21,349,100,
36,140,294.82,294.79,294.82,294.92,67,1.59,88,0,
36,140,290.37,289.92,289.36,290.37,68,0.87,355,0,
36,140,287.04,286.18,287.04,290.34,65,0.52,61,0,
36,140,291.45,290.67,291.45,292.69,51,1.92,153,31,
36,140,294.26,293.89,294.26,294.26,56,2.07,132,98,
36,140,292.41,292.3,291.58,293.68,73,1.99,2,3,
36,140,287.59,286.87,286.58,287.59,68,1.91,334,0,
36,140,293.12,292.24,293.12,293.12,41,3.25,64,0,
36,140,292.59,291.92,292.59,292.69,51,5.42,95,6,
36,140,288.71,287.78,288.71,288.81,56,3.52,45,100,
36,140,288.09,287.26,287.14,289.79,62,3.62,38,100,
36,140,292.01,291.52,292.01,292.01,60,2.99,61,100,
36,140,293.27,292.62,292.14,293.68,49,2.59,91,100,
36,140,291.85,291.39,291.03,293.12,62,0.44,89,100,
36,140,290.62,290.64,289.92,291.45,85,2.16,341,100,2.05
36,140,289.22,288.89,288.28,290.37,77,1.98,321,100,
36,140,291.6,291.51,291.03,292.01,77,1.51,38,100,0.18
36,140,290.74,290.72,290.37,292.01,83,2.41,72,100,
36,140,288.65,288.16,287.69,290.34,73,4.16,44,21,
36,140,291.45,290.85,291.45,293.25,58,4.42,51,63,
36,140,293.7,293.4,293.25,293.71,61,3.5,59,100,
36,140,290.62,290.15,289.92,291.45,66,1.61,351,100,1.24
36,140,289.63,289.19,288.81,290.9,71,2.22,356,100,3.1
36,140,293.12,293.29,293.12,293.12,81,1.99,75,99,
36,140,297.59,297.97,297.14,297.59,72,1.41,111,99,
36,140,293.15,293.5,292.14,293.15,88,0.56,291,100,
36,140,291.18,290.97,290.47,292.01,74,3.18,348,89,
36,140,286.43,285.85,285.47,288.12,78,4.68,64,100,
36,140,288.15,287.12,287.69,288.15,54,2.31,84,95,
36,140,285.74,284.23,284.92,287.01,45,1.4,44,100,
36,140,283.4,281.45,283.15,284.23,37,0.67,120,100,
36,140,284.79,282.87,284.79,284.79,33,2.94,46,0,
36,140,286.48,284.7,285.47,286.48,32,3.01,86,0,
36,140,282.04,280.11,281.58,282.04,47,3.38,63,100,
36,140,281.3,281.3,280.47,282.56,45,1.11,45,100,0.19
36,140,281.73,280.85,281.03,282.56,67,1.82,358,100,2.73
36,140,282.59,281.06,282.14,282.59,82,2.88,357,100,1.38
36,140,281.85,279.58,281.48,283.12,86,3.95,335,100,1.76
36,140,282.84,281.05,282.14,283.68,90,3.44,341,98,2.9
36,140,285.36,284.52,284.36,285.37,72,2.51,352,100,1.54
36,140,287.16,286.26,286.03,287.56,63,0.22,108,2,
36,140,283.66,282.72,283.25,284.26,75,1.29,333,7,
36,140,279.28,279.28,279.28,284.23,82,0.8,348,61,
36,140,285.9,284.59,285.9,285.9,52,1.81,327,39,
36,140,291.48,290.73,291.48,292.69,52,1.44,204,0,
36,140,285.37,284.45,284.92,285.37,69,1.72,352,0,
36,140,284.76,283.31,284.26,286.45,51,1.52,352,100,
36,140,287.01,285.16,287.01,287.01,27,4.78,341,18,
36,140,289.92,288.49,289.92,289.92,32,3.58,29,8,
36,140,283.71,282.18,283.25,283.71,52,1.64,28,98,
36,140,280.93,279.9,280.93,281.03,58,1.85,4,57,
36,140,285.9,284.33,285.9,285.9,42,1.39,5,3,
36,140,288.71,287.29,288.71,289.36,37,1.7,83,0,
36,140,284.26,282.76,283.25,284.26,51,1.45,63,7,
36,140,280.93,279.39,280.47,280.93,51,2.44,1,6,
36,140,286.45,284.8,286.45,286.45,37,1.02,50,0,
36,140,288.71,287.13,288.71,288.81,31,0.86,85,0,
36,140,282.59,282.25,282.59,286.45,56,1.42,135,0,
36,140,280.37,280.37,280.37,282.56,53,1.06,18,100,
36,140,284.79,283.21,284.79,284.79,46,0.89,5,42,
36,140,289.26,288.18,288.25,289.26,48,1.29,111,100,0.14
36,140,285.92,285.32,284.92,285.93,79,1.05,29,100,0.48
36,140,284.27,283.89,284.26,284.36,94,2.96,314,100,0.32
36,140,288.25,288.27,288.25,288.68,94,1.03,0,75,
36,140,294.26,294.18,294.26,294.26,67,1.28,110,62,
36,140,289.63,289.61,288.81,290.9,87,1.28,213,0,
36,140,285.93,284.86,284.92,285.93,61,3.04,306,0,
36,140,289.23,287.94,289.23,289.23,40,1.13,225,0,
36,140,288.35,286.45,288.35,288.35,20,5.07,314,0,
36,140,285.87,283.9,284.36,287.56,27,1.25,227,0,
36,140,284.08,282.17,283.71,285.34,36,1.35,290,0,
36,140,286.25,284.61,286.25,286.45,38,2.57,260,75,
36,140,291.35,289.93,290.9,291.48,27,4.38,335,7,
36,140,284.08,282.3,282.69,285.34,41,1.22,237,8,
36,140,280.93,279.36,280.93,282.56,48,2.48,278,4,
36,140,284.79,282.82,284.79,284.79,31,3.27,299,2,
36,140,289.82,288.35,289.82,291.03,31,1.76,290,6,
36,140,284.26,282.58,283.25,284.26,44,3.15,322,5,
36,140,281.85,281.85,281.48,283.12,63,0.78,81,2,
36,140,286.45,284.91,286.45,286.45,41,0.79,294,0,
36,140,289.82,288.46,289.82,289.82,35,2.33,196,0,
36,140,284.82,283.56,284.82,287.56,58,1.92,11,10,
36,140,282.04,280.76,282.04,283.68,69,2.36,350,30,
36,140,285.9,284.51,285.9,285.9,49,1.84,331,2,
36,140,291.48,290.52,291.03,291.48,44,1.02,160,0,
36,140,285.37,284.37,285.37,285.37,66,1.6,106,4,
36,140,282.59,282.11,282.59,282.59,74,1.55,350,0,
36,140,285.9,284.54,285.9,285.9,50,1.7,279,0,
36,140,290.93,289.81,290.47,290.93,40,1.18,153,75,
36,140,285.93,284.44,285.93,288.12,45,1.36,331,100,
36,140,284.79,283.52,284.79,284.79,58,1.82,351,100,
36,140,286.45,285.22,286.45,291.03,53,1.63,15,99,
36,140,292.59,291.79,291.58,292.59,46,3.3,57,24,
36,140,286.48,285.38,286.48,287.56,58,2.43,106,100,
36,140,284.51,283.5,282.69,285.34,69,1.16,37,100,
36,140,285.9,284.2,285.9,285.9,37,1.76,293,100,
36,140,289.82,288.2,287.69,289.82,25,0.96,268,0,
36,140,284.82,283.24,284.82,286.45,46,1.49,347,5,
36,140,281.48,279.76,281.48,282.56,44,2.84,288,0,
36,140,287.01,285.52,287.01,287.01,41,3.6,198,0,
36,140,290.37,288.93,288.81,290.37,30,3.96,330,10,
36,140,285.19,283.65,282.69,286.45,46,0.86,323,6,
36,140,280.93,279.14,280.93,282.56,47,2.79,341,58,
36,140,283.12,283.12,283.12,283.12,34,1.24,108,95,
36,140,286.48,284.78,284.36,286.48,35,4.4,101,87,
36,140,282.04,279.77,282.04,282.56,62,4.03,350,99,
36,140,279.81,278.65,277.69,279.82,60,1.8,333,100,0.12
36,140,283.12,281.04,283.12,283.12,40,4.17,320,29,
36,140,287.16,285.58,285.47,287.56,37,4.1,355,6,
36,140,280.49,278.15,278.25,280.9,33,3.51,315,0,
36,140,278.15,278.15,278.15,279.79,40,1.09,106,0,
36,140,282.01,279.9,282.01,282.01,32,3.7,297,0,
36,140,287.59,285.74,286.03,287.59,25,3.01,260,0,
36,140,281.48,280.1,281.48,283.12,36,2.36,315,0,
36,140,279.26,277.37,279.26,280.9,50,2.5,327,67,
36,140,282.01,282.01,282.01,286.58,38,1.27,333,0,
36,140,287.59,285.9,287.14,287.59,31,0.64,47,0,
36,140,281.48,281.48,281.48,284.23,41,0.5,170,0,
36,140,279.26,277.67,279.26,280.9,50,2.15,312,100,
36,140,282.01,280.74,282.01,284.92,40,2.34,339,100,
36,140,288.15,286.7,285.47,288.15,38,1.8,6,79,
36,140,281.3,279.3,278.81,282.56,39,3.22,5,73,
36,140,278.96,276.68,276.58,279.79,38,2.93,31,0,
36,140,281.45,281.04,281.45,281.45,31,1.35,61,2,
36,140,285.93,283.76,285.9,285.93,19,3.86,323,1,
36,140,278.71,276.2,278.71,280.34,27,3.18,323,6,
36,140,277.04,274.94,277.04,278.12,40,2.28,309,100,
36,140,281.48,281.48,278.68,281.48,33,1.1,15,100,
36,140,281.48,281.48,280.9,281.48,32,0.08,203,100,
36,140,279.82,279.05,279.79,279.82,34,1.46,350,100,2.32
36,140,277.59,274.16,277.59,278.68,49,4.29,4,7,
36,140,282.56,280.58,282.56,285.47,32,3.68,301,95,
36,140,286.45,284.46,282.69,286.45,24,5.79,337,2,
36,140,278.71,276.1,278.71,279.79,23,3.33,343,100,
36,140,275.93,274.31,275.93,278.12,38,1.69,282,1,
36,140,279.23,278.54,279.23,279.23,32,1.34,338,0,
36,140,285.37,283.35,285.37,285.47,27,1.97,209,6,
36,140,280.37,278.93,280.37,282.56,32,2.19,259,0,
36,140,278.71,276.62,278.71,280.34,45,2.61,315,0,
36,140,281.45,281.45,281.45,281.45,39,0.63,51,0,
36,140,286.48,284.68,284.92,286.48,31,1.72,147,0,
36,140,280.93,279.44,280.93,282.56,61,2.37,7,5,
36,140,277.59,275.51,277.59,279.23,56,2.36,317,0,
36,140,281.45,279.54,281.45,281.45,35,3.13,278,0,
36,140,287.59,286.03,286.03,287.59,36,2.62,174,6,
36,140,281.48,280.51,281.48,284.23,53,1.88,45,9,
36,140,278.15,276.3,278.15,279.79,69,2.22,349,0,
36,140,282.56,281.03,282.56,285.47,38,2.87,328,6,
36,140,286.48,284.83,284.36,286.48,37,4.75,80,82,
36,140,279.26,277,279.26,281.45,41,2.98,16,100,
36,140,278.15,275.27,276.03,278.15,86,3.56,17,100,0.56
36,140,278.15,275.67,278.15,279.23,40,2.98,12,100,
36,140,282.59,281.26,281.58,282.59,30,2.57,355,100,
